**TRAINING STARTED**
Read uni files, total data (1100, 64, 64, 1)
Split into 990 training and 110 validation samples
Starting training...
Epoch 8949/10000: cost 41.336113 , validation cost 835.016907 
Epoch 8959/10000: cost 39.588268 , validation cost 846.507324 
Epoch 8969/10000: cost 40.860859 , validation cost 833.168640 
Epoch 8979/10000: cost 40.347279 , validation cost 842.175720 
Epoch 8989/10000: cost 39.373791 , validation cost 844.866638 
Epoch 8999/10000: cost 30.078775 , validation cost 845.588379 
Epoch 9009/10000: cost 33.580929 , validation cost 851.488098 
Epoch 9019/10000: cost 34.092003 , validation cost 846.416992 
Epoch 9029/10000: cost 47.073669 , validation cost 852.760010 
Epoch 9039/10000: cost 40.903812 , validation cost 836.462219 
Epoch 9049/10000: cost 44.838913 , validation cost 848.691406 
Epoch 9059/10000: cost 37.626987 , validation cost 849.867310 
Epoch 9069/10000: cost 34.022095 , validation cost 840.860840 
Epoch 9079/10000: cost 34.821697 , validation cost 835.350708 
Epoch 9089/10000: cost 26.485132 , validation cost 844.125427 
Epoch 9099/10000: cost 32.006065 , validation cost 837.092957 
Epoch 9109/10000: cost 47.807831 , validation cost 843.308899 
Epoch 9119/10000: cost 47.928444 , validation cost 835.850098 
Epoch 9129/10000: cost 37.707798 , validation cost 832.290771 
Epoch 9139/10000: cost 47.427803 , validation cost 841.379761 
Epoch 9149/10000: cost 28.694168 , validation cost 837.444580 
Epoch 9159/10000: cost 42.467827 , validation cost 846.984131 
Epoch 9169/10000: cost 51.321659 , validation cost 838.751709 
Epoch 9179/10000: cost 43.289513 , validation cost 839.808472 
Epoch 9189/10000: cost 47.644661 , validation cost 840.281067 
Epoch 9199/10000: cost 34.823277 , validation cost 831.256836 
Epoch 9209/10000: cost 38.097176 , validation cost 839.294617 
Epoch 9219/10000: cost 39.552216 , validation cost 838.325745 
Epoch 9229/10000: cost 41.917015 , validation cost 839.101440 
Epoch 9239/10000: cost 47.878834 , validation cost 831.362427 
Epoch 9249/10000: cost 40.243603 , validation cost 838.020020 
Epoch 9259/10000: cost 38.181145 , validation cost 831.566956 
Epoch 9269/10000: cost 34.117874 , validation cost 834.250854 
Epoch 9279/10000: cost 51.147980 , validation cost 838.584778 
Epoch 9289/10000: cost 38.674652 , validation cost 846.296021 
Epoch 9299/10000: cost 49.068447 , validation cost 842.781616 
Epoch 9309/10000: cost 30.364697 , validation cost 846.280396 
Epoch 9319/10000: cost 35.109982 , validation cost 841.747559 
Epoch 9329/10000: cost 35.506935 , validation cost 839.680176 
Epoch 9339/10000: cost 41.759346 , validation cost 840.207764 
Epoch 9349/10000: cost 32.610058 , validation cost 843.313049 
Epoch 9359/10000: cost 32.394386 , validation cost 845.964417 
Epoch 9369/10000: cost 38.255928 , validation cost 834.647339 
Epoch 9379/10000: cost 41.957169 , validation cost 838.386963 
Epoch 9389/10000: cost 34.190384 , validation cost 839.443665 
Epoch 9399/10000: cost 28.060846 , validation cost 834.715576 
Epoch 9409/10000: cost 40.759926 , validation cost 831.523926 
Epoch 9419/10000: cost 41.737724 , validation cost 839.633667 
Epoch 9429/10000: cost 35.954247 , validation cost 839.430664 
Epoch 9439/10000: cost 34.261044 , validation cost 837.171875 
Epoch 9449/10000: cost 45.860046 , validation cost 843.474915 
Epoch 9459/10000: cost 39.674282 , validation cost 848.835083 
Epoch 9469/10000: cost 43.046021 , validation cost 833.250061 
Epoch 9479/10000: cost 42.899097 , validation cost 840.825439 
Epoch 9489/10000: cost 39.566780 , validation cost 844.517090 
Epoch 9499/10000: cost 41.536854 , validation cost 840.251221 
Epoch 9509/10000: cost 60.407730 , validation cost 835.502380 
Epoch 9519/10000: cost 51.743919 , validation cost 837.562195 
Epoch 9529/10000: cost 48.969933 , validation cost 829.577759 
Epoch 9539/10000: cost 43.187435 , validation cost 838.813965 
Epoch 9549/10000: cost 39.471916 , validation cost 844.632507 
Epoch 9559/10000: cost 45.780739 , validation cost 839.609436 
Epoch 9569/10000: cost 38.978664 , validation cost 840.167786 
Epoch 9579/10000: cost 42.739155 , validation cost 840.855652 
Epoch 9589/10000: cost 33.630062 , validation cost 841.775879 
Epoch 9599/10000: cost 38.399479 , validation cost 841.678894 
Epoch 9609/10000: cost 35.662357 , validation cost 837.580322 
Epoch 9619/10000: cost 46.449863 , validation cost 835.977600 
Epoch 9629/10000: cost 41.145042 , validation cost 837.400146 
Epoch 9639/10000: cost 37.996773 , validation cost 830.315186 
Epoch 9649/10000: cost 32.170479 , validation cost 838.147278 
Epoch 9659/10000: cost 39.537636 , validation cost 843.326965 
Epoch 9669/10000: cost 47.824806 , validation cost 847.266724 
Epoch 9679/10000: cost 41.807446 , validation cost 840.826355 
Epoch 9689/10000: cost 38.855331 , validation cost 838.121033 
Epoch 9699/10000: cost 46.701057 , validation cost 834.299011 
Epoch 9709/10000: cost 43.154449 , validation cost 833.976807 
Epoch 9719/10000: cost 26.918728 , validation cost 833.913452 
Epoch 9729/10000: cost 47.977516 , validation cost 835.268799 
Epoch 9739/10000: cost 42.437656 , validation cost 837.442200 
Epoch 9749/10000: cost 41.349785 , validation cost 832.456055 
Epoch 9759/10000: cost 40.877136 , validation cost 833.858032 
Epoch 9769/10000: cost 34.356190 , validation cost 831.462952 
Epoch 9779/10000: cost 35.737602 , validation cost 834.043396 
Epoch 9789/10000: cost 32.366158 , validation cost 836.235352 
Epoch 9799/10000: cost 44.797127 , validation cost 833.289490 
Epoch 9809/10000: cost 39.587818 , validation cost 845.309875 
Epoch 9819/10000: cost 51.541092 , validation cost 837.152588 
Epoch 9829/10000: cost 44.844559 , validation cost 838.632263 
Epoch 9839/10000: cost 36.923370 , validation cost 835.863647 
Epoch 9849/10000: cost 49.516953 , validation cost 833.403076 
Epoch 9859/10000: cost 46.394379 , validation cost 837.349731 
Epoch 9869/10000: cost 33.423500 , validation cost 839.250732 
Epoch 9879/10000: cost 34.291241 , validation cost 842.010193 
Epoch 9889/10000: cost 47.692757 , validation cost 833.189880 
Epoch 9899/10000: cost 47.704254 , validation cost 837.303162 
Epoch 9909/10000: cost 45.852371 , validation cost 842.481995 
Epoch 9919/10000: cost 37.471828 , validation cost 841.189453 
Epoch 9929/10000: cost 41.523247 , validation cost 841.664185 
Epoch 9939/10000: cost 30.981188 , validation cost 839.066772 
Epoch 9949/10000: cost 38.037968 , validation cost 830.505371 
Epoch 9959/10000: cost 33.086189 , validation cost 841.830261 
Epoch 9969/10000: cost 46.885872 , validation cost 840.056519 
Epoch 9979/10000: cost 40.381279 , validation cost 847.673035 
Epoch 9989/10000: cost 38.135689 , validation cost 830.028442 
Epoch 9999/10000: cost 36.711658 , validation cost 832.516541 

 Training done. Writing 110 images from validation data to directory ../data//test_simple...
Done
**TRAINING FINISHED**
